TRANSPORTISTA,CD,FECHA,SEMANA,MES ,PLACAS,FUENTE,REPORTE,SISTEMA,ESTADO,CRITICIDAD,FECHA SOLUCIÓN,DÍAS DE CIERRE,DÍAS PARA CIERRE,CUMPLIMIENTO MTTO COR,META,META RT,PORCENTAJE DE RESPUESTA TALLER,OBSERVACIONES,EVIDENCIAS ANTES,EVIDENCIAS DESPUES
Logisticos,Galapa,9/3/2026,11,Marzo,COVEJ085,Checklist T2,Puerta del conductor habré sólo por dentro la chapeta externa dañada,PUERTAS,Cerrado,1,3/12/2026,3.00,-2,0%,80%,50%,0%,,,
Surticerveza Pacheco SAS,Galapa,9/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota del lado derecho,CARPAS/ESTERAS,Cerrado,2,3/12/2026,3.00,12,100%,80%,50%,80%,,,
Surticerveza Pacheco SAS,Galapa,9/3/2026,11,Marzo,COLCM096,Checklist T2,El vehículo no tiene la Luna del Retrovisor delantero derecho no tiene llanta de repuesto,LLANTAS,Cerrado,3,3/11/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,9/3/2026,11,Marzo,COVEJ198,Checklist T2,Retrovisores flojosl Kid de carretera solo extintor Luces solo la bajás,ELÉCTRICO,Cerrado,1,3/12/2026,3.00,-2,0%,80%,50%,0%,,,
Surticerveza Pacheco SAS,Galapa,10/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpas rotas del lado derecho,CARPAS/ESTERAS,Cerrado,2,3/11/2026,1.00,14,100%,80%,50%,93%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COLCM505,Checklist T2,Hacer mantenimiento de las defensa trasera y delantera,GOLPES Y RAYONES,Cerrado,3,3/13/2026,3.00,27,100%,80%,50%,90%,,,
Surticervezas Pacheco SAS,Galapa,10/3/2026,11,Marzo,COPSX840,Checklist T2,Panorámico averiado,ESPEJOS Y VIDRIOS,Cerrado,1,3/13/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COVEN060,Checklist T2,"Silla del auxiliar mal ubicada, carpa y retrovisores en mal estado",CARPAS/ESTERAS,Cerrado,2,3/12/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COVEL186,Checklist T2,Fuga de aire .bota la Reversa.carpa derecha en mal estado.,CARPAS/ESTERAS,Cerrado,2,3/11/2026,1.00,14,100%,80%,50%,93%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COKSP232,Checklist T2,Estera lado derecho parte tracera no sirve puerta lado derecho no sirve,PUERTAS,Cerrado,1,3/11/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COJTZ360,Checklist T2,No tiene llantas de repuesto y se descarga,LLANTAS,Cerrado,3,3/11/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COVEL588,Checklist T2,"Carro con golpes y rayaduras en la defensa... Le falta la perilla para subir el vidrio del lado del conductor.. Carro con problemas de motor o aire, ATENCIÓN FAVOR REVISAR",GOLPES Y RAYONES,Cerrado,3,3/11/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,20/3/2026,12,Marzo,COVEL589,Checklist T2,Mofle roto ojo,MOFLE,Cerrado,1,3/23/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,23/3/2026,13,Marzo,COVEL589,Checklist T2,Mofle roto ojo,MOFLE,Cerrado,1,3/26/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,26/3/2026,13,Marzo,COVEL589,Checklist T2,Mofle roto ojo,MOFLE,Cerrado,1,3/28/2026,2.00,-1,0%,80%,50%,0%,,,
,,10/3/2026,11,Marzo,COXMB957,Checklist T2,Silla del conductor esta suelta,SILLAS,Cerrado,3,3/12/2026,2.00,28,100%,80%,50%,93%,,,
Punto Corona,Galapa,10/3/2026,11,Marzo,COVEN005,Checklist T2,No tiene llanta de repuesto,LLANTAS,Cerrado,3,3/12/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COVCM617,Checklist T2,Panorámico fisurado lamparas partidas sin tapa de combustible frenos largos defensa toda partida,ESPEJOS Y VIDRIOS,Cerrado,1,3/11/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COVEL587,Checklist T2,Pito de reversa no funciona Llanta de repuesto en mal estado,LLANTAS,Cerrado,3,3/13/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,10/3/2026,11,Marzo,COJTZ360,Checklist T2,El vehículo está desbloqueado croché no tiene llantas de repuesto,LLANTAS,Cerrado,3,3/12/2026,2.00,28,100%,80%,50%,93%,,,
Surticerveza Pacheco SAS,Galapa,10/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/11/2026,1.00,14,100%,80%,50%,93%,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVEL587,Checklist T2,Pito de reversa dañado Llanta de repuesto en mal estado,LLANTAS,Cerrado,3,3/14/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,27/3/2026,13,Marzo,COVEL589,Checklist T2,Mofle roto ojo,MOFLE,Cerrado,1,3/30/2026,3.00,-2,0%,80%,50%,0%,,,
Surticervezas Pacheco SAS,Galapa,11/3/2026,11,Marzo,COPSX943,Checklist T2,La manija de abrir la puerta del auxiliar está dañada Los estribos traseros están doblados,PUERTAS,Cerrado,1,3/14/2026,3.00,-2,0%,80%,50%,0%,,,
Surticerveza Pacheco SAS,Galapa,11/3/2026,11,Marzo,COLCM096,Checklist T2,Retrovisor delantero partido No tiene llanta de repuesto,LLANTAS,Cerrado,3,3/12/2026,1.00,29,100%,80%,50%,97%,,,
Surticerveza Pacheco SAS,Galapa,11/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/13/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,10/4/2026,15,Abril,COVEL589,Checklist T2,Mofle roto ojo,MOFLE,Cerrado,1,4/11/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVEJ198,Checklist T2,El vehículo de placas vEJ198 tiene la carpa del lado derecho bastante rota,CARPAS/ESTERAS,Cerrado,2,3/13/2026,2.00,13,100%,80%,50%,87%,,,
Surticervezas Pacheco SAS,Galapa,11/3/2026,11,Marzo,COPSX840,Checklist T2,Panorámico averiado,ESPEJOS Y VIDRIOS,Cerrado,1,3/12/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,13/4/2026,16,Abril,COVEL589,Checklist T2,Mofle roto ojo ya e reportado,MOFLE,Cerrado,1,4/16/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVEO282,Checklist T2,Fuga de aire en la pare delantera del lado izquirdo fuera de la cabina. Se descarga el sistema de aire muy seguido en poco tiempo. Al realisar el cobro de los pedido hay qur esperar hasta 5 minutos para que los tanques puedan cargar. No se piede evacuar de una vez al relizar los cobros de las facturas..,OTRA,Cerrado,0,3/12/2026,,,,80%,,,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVEL588,Checklist T2,"Carro golpeado en la defensa delantera,en las dos puntas.. Le falta la perilla para subir el vidrio del lado del conductor... Problemas con el motor del carro.. ATENCIÓN ...",GOLPES Y RAYONES,Cerrado,3,3/14/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVCM617,Checklist T2,Panorámico fisurado lamparas partidas sin tapa de combustible frenos largos defensa toda partida,ESPEJOS Y VIDRIOS,Cerrado,1,3/12/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,14/4/2026,16,Abril,COVEL589,Checklist T2,Mofle roto y se salen los cambios ojo,MOFLE,Cerrado,1,4/17/2026,3.00,-2,0%,80%,50%,0%,,,
Surticervezas Pacheco SAS,Galapa,11/3/2026,11,Marzo,COPSX943,Checklist T2,La manija de abrir la puerta del auxiliar está dañada Los estribos traseros están doblados La comida cinta reflectiva se está despegando La camara de reversa no funciona,PUERTAS,Cerrado,1,3/14/2026,3.00,-2,0%,80%,50%,0%,,,
Surticerveza Pacheco SAS,Galapa,11/3/2026,11,Marzo,COLCM096,Checklist T2,No tiene llanta de respuesto Luna derecha partida,LLANTAS,Cerrado,3,3/14/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COVEO282,Checklist T2,Escape de aire una de las mangueras parte de adelando lado derecho.,OTRA,Cerrado,0,3/12/2026,,,,80%,,,,,
Logisticos,Galapa,11/3/2026,11,Marzo,COXMC227,Checklist T2,"Se deslisa el cloché,no esta acto para trabajar",EMBRAGUE,Cerrado,2,3/14/2026,3.00,12,100%,80%,50%,80%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COJTZ360,Checklist T2,Pendiente el vehículo está desliza ando croché no tiene llantas de repuesto,LLANTAS,Cerrado,3,3/13/2026,1.00,29,100%,80%,50%,97%,,,
Surticerveza Pacheco SAS,Galapa,12/3/2026,11,Marzo,COLCM096,Checklist T2,No tiene llanta de repuesto Luna delantera partida,LLANTAS,Cerrado,3,3/15/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVCL944,Checklist T2,El carajo está mal de luces en la noche no alumbra nada,ELÉCTRICO,Cerrado,1,3/14/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEJ085,Checklist T2,Puerta conductor habré sólo por dentro la chapeta externa dañada,PUERTAS,Cerrado,1,3/14/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COJTZ360,Checklist T2,Pendiente el vehículo se descarga demasiado está deslizado croché no tiene llantas de repuesto,LLANTAS,Cerrado,3,3/15/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COJTX921,Checklist T2,Golpes y rayones traseros y delanteros esperas en mal estado llantas en mal estado espejo en mal estado grabar el clutch grabar los frenos ya hemos ya hecho esto muchas veces y lo he dicho,LLANTAS,Cerrado,3,3/13/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEL186,Checklist T2,Carpa derecha en mal estado fuga de aire,CARPAS/ESTERAS,Cerrado,2,3/15/2026,3.00,12,100%,80%,50%,80%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEJ198,Checklist T2,Carpa en mal Estado rota frenos mal Estado falta mantenimiento el timón baila mucho no se sostiene,CARPAS/ESTERAS,Cerrado,2,3/14/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COKSP217,Checklist T2,"Estribo partido, stop partido",CARROCERÍA BOTELLERA,Cerrado,2,3/14/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEN060,Checklist T2,"Silla del auxiliar mal ubicada,carpa y retrovisores en mal estado, problemas de embrague",CARPAS/ESTERAS,Cerrado,2,3/15/2026,3.00,12,100%,80%,50%,80%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COKSP229,Checklist T2,Llanta de repuesto no tiene estop traseros mal estado plumillas mal estado,LLANTAS,Cerrado,3,3/15/2026,3.00,27,100%,80%,50%,90%,,,
Surticerveza Pacheco SAS,Galapa,12/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/14/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,3/3/2026,10,Marzo,COKSP211,Checklist T2,Nivel de aceite de motor bajo,REFRIGERACIÓN,Cerrado,2,3/5/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEO282,Checklist T2,"1)Medidor de agua baja muy seguido cada dia. 2)sistema de aire se descarga muy seguido,escape en un manguere lado izquierdo parte adelante",OTRA,Cerrado,0,3/13/2026,,,,80%,,,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEM266,Checklist T2,Ojo no tiene conos arreglar carpa esta suelta de ambos lados arreglar luces de la carrocería arreglar fuga de aire del motor reemplazar llantas traseras de ambos lados,CARPAS/ESTERAS,Cerrado,2,3/14/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEJ085,Checklist T2,Puerta del conductor habré sólo por dentro la chapeta externa dañada,PUERTAS,Cerrado,1,3/15/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COVEJ198,Checklist T2,Tiene retrovisores malos no tiene llanta de repuesto esta mal de frenos,LLANTAS,Cerrado,3,3/14/2026,2.00,28,100%,80%,50%,93%,,,
Surticervezas Pacheco SAS,Galapa,12/3/2026,11,Marzo,COPSX943,Checklist T2,La puerta del lado del auxiliar no abre por dentro,PUERTAS,Cerrado,1,3/13/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COKSP221,Checklist T2,Estera del lado del copiloto está mala no acta para trabajar.. llanta en mal estado,LLANTAS,Cerrado,3,3/15/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,12/3/2026,11,Marzo,COJTZ360,Checklist T2,Se descarga demasiado está deslizado demasiado el croché no tiene llantas de repuesto,LLANTAS,Cerrado,3,3/14/2026,2.00,28,100%,80%,50%,93%,,,
Punto Corona,Galapa,12/3/2026,11,Marzo,COXMB964,Checklist T2,Retrovisores flojosl No tiene llanta de repuesto Equipó de carretera solo extintor No tiene cámara de reversa,LLANTAS,Cerrado,3,3/15/2026,3.00,27,100%,80%,50%,90%,,,
Surticerveza Pacheco SAS,Galapa,13/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/16/2026,3.00,12,100%,80%,50%,80%,,,
Surticerveza Pacheco SAS,Galapa,13/3/2026,11,Marzo,COLCM493,Checklist T2,Retrovisor izquierdo partido No tiene llanta de repuesto Envío si a la preoperacional para agilizar la salida porque si envío no sale flota no acto para salir Autorizado por los jefes de punto corona la salida Las fallas de la flota la envío en retorno,LLANTAS,Cerrado,3,3/16/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COLJS619,Checklist T2,"Golpes y rayones traseros y delanteros, llantas en mal estado revisar el estado de los vehículos",LLANTAS,Cerrado,3,3/14/2026,1.00,29,100%,80%,50%,97%,,,
Surticerveza Pacheco SAS,Galapa,13/3/2026,11,Marzo,COLCM096,Checklist T2,No tiene llanta de repuesto Luna delantera partida,LLANTAS,Cerrado,3,3/14/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEJ085,Checklist T2,Puerta conductor habré sólo por dentro la chapeta externa dañada,PUERTAS,Cerrado,1,3/14/2026,1.00,0,100%,80%,50%,100%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVCM617,Checklist T2,"Panorámico fisurado lamparas partidas sin tapa de combustible frenos largos defensa toda partida, ruido en la botella de dirección",ESPEJOS Y VIDRIOS,Cerrado,1,3/15/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEN060,Checklist T2,"Silla del auxiliar mal ubicada,carpa y retrovisores en mal estado",CARPAS/ESTERAS,Cerrado,2,3/14/2026,1.00,14,100%,80%,50%,93%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COLJV116,Checklist T2,No tiene cono. No tiene llanta de repuesto,LLANTAS,Cerrado,3,3/14/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL587,Checklist T2,Defensa delantera averiada lado derecho,GOLPES Y RAYONES,Cerrado,3,3/16/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL186,Checklist T2,Defensa derecha golpeada defensa trasera golpeada no tiene espejos auxiliares,GOLPES Y RAYONES,Cerrado,3,3/15/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COKSP217,Checklist T2,"Estribo partido, stop partido",CARROCERÍA BOTELLERA,Cerrado,2,3/14/2026,1.00,14,100%,80%,50%,93%,,,
Punto Corona,Galapa,13/3/2026,11,Marzo,COXMB964,Checklist T2,Retrovisores flojosl Kid de carretera solo extintor No tiene cámara de reversa No tiene llanta de repuesto Parabrisa partido,LLANTAS,Cerrado,3,3/14/2026,1.00,29,100%,80%,50%,97%,,,
Punto Corona,Galapa,13/3/2026,11,Marzo,COUYY058,Checklist T2,No tiene llanta de repuesto carpa o cortina lado izquierdo en la parte de arriba rota en dos Cortes,CARPAS/ESTERAS,Cerrado,2,3/15/2026,2.00,13,100%,80%,50%,87%,,,
Surticervezas Pacheco SAS,Galapa,13/3/2026,11,Marzo,COPSY067,Checklist T2,Carro no tiene luces de parqueo,ELÉCTRICO,Cerrado,1,3/15/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL588,Checklist T2,"Carro no tiene la perilla para subir el vidrio del lado del conductor ATENCIÓN REPARAR POR SEGURIDAD.. CARRO con problemas en el motor, puede ser aire o coche, REVISAR... CARRO tiene golpes en la defensa trasera y delantera ....",GOLPES Y RAYONES,Cerrado,3,3/15/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,31/1/2026,5,Enero,COVCL951,Checklist T2,No desarrolla sino máximo 32km/h,MOTOR,Cerrado,1,2/2/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL156,Checklist T2,Fuga de aire Un solo cono Una carretilla en mal estado,OTRA,Cerrado,0,3/15/2026,,,,80%,,,,,
Punto Corona,Galapa,13/3/2026,11,Marzo,COVEN005,Checklist T2,Se descarga cuando le piso el cloche y frenado el espejo del lado derecho nosé ve nada la llanta ya está para cambio si carretilla me toca está alquilando una fallo de aire cuando le piso el cloche,EMBRAGUE,Cerrado,2,3/14/2026,1.00,14,100%,80%,50%,93%,,,
Surticerveza Pacheco SAS,Galapa,13/3/2026,11,Marzo,COLCM096,Checklist T2,No tiene llanta de repuesto ni luna delantera del lado derecho partida y el cinturón del medio,LLANTAS,Cerrado,3,3/14/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,26/3/2026,13,Marzo,COKSP229,Checklist T2,No funciona los direccionales,ELÉCTRICO,Cerrado,1,3/28/2026,2.00,-1,0%,80%,50%,0%,,,
Punto Corona,Galapa,13/3/2026,11,Marzo,COUYY058,Checklist T2,El vehículo de placas uYY058 tiene la carpa costado izquierdo parte delantera arriba rota presenta problemas que andando se apaga sólo y está botando aceite por la salida del escape,CARPAS/ESTERAS,Cerrado,2,3/16/2026,3.00,12,100%,80%,50%,80%,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL156,Checklist T2,Urgente..... Está malo de frenos Fuga de aire,OTRA,Cerrado,0,3/16/2026,,,,80%,,,,,
Logisticos,Galapa,13/3/2026,11,Marzo,COVEL186,Checklist T2,Luces en mal estado,ELÉCTRICO,Cerrado,1,3/16/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,22/4/2026,17,Abril,COKSP221,Checklist T2,No funcionas direccionales. Ksp 210,ELÉCTRICO,Cerrado,1,4/25/2026,3.00,-2,0%,80%,50%,0%,,,
Punto Corona,Galapa,13/3/2026,11,Marzo,COXMB964,Checklist T2,Retrovisores flojosl No tiene llanta de repuesto Para brisa roto Kit d carretera solo extintor No tiene cámara de reversa,LLANTAS,Cerrado,3,3/15/2026,2.00,28,100%,80%,50%,93%,,,
Surticerveza Pacheco SAS,Galapa,14/3/2026,11,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/16/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLJS618,Checklist T2,Golpes y rayones traseros y delanteros llantas en mal estado,LLANTAS,Cerrado,3,3/15/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COKSP229,Checklist T2,Llanta de repuesto no tiene estop traseros mal estado plumillas mal estado,LLANTAS,Cerrado,3,3/16/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLJV116,Checklist T2,No tiene cono. No tiene llanta de repuesto,LLANTAS,Cerrado,3,3/15/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COVEN060,Checklist T2,"Silla del auxiliar mal ubicada,carpa y retrovisores en mal estado",CARPAS/ESTERAS,Cerrado,2,3/17/2026,3.00,12,100%,80%,50%,80%,,,
Punto Corona,Galapa,14/3/2026,11,Marzo,COXMB964,Checklist T2,No tiene llanta de repuesto,LLANTAS,Cerrado,3,3/16/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COVEO282,Checklist T2,El nivel del agua del radiador baja muy seguido. Sistema de aire se descarga muy seguido escape en la parte de adelante lafo izquirdo,OTRA,Cerrado,0,3/16/2026,,,,80%,,,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COJTX917,Checklist T2,Se le deslisan los discos del cloche,EMBRAGUE,Cerrado,2,3/16/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLJS638,Checklist T2,Defensa delanteras golpeada,GOLPES Y RAYONES,Cerrado,3,3/16/2026,2.00,28,100%,80%,50%,93%,,,
Punto Corona,Galapa,14/3/2026,11,Marzo,COVEN005,Checklist T2,Fuga de aire espejo malo carretilla llanta en mal estado,LLANTAS,Cerrado,3,3/15/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,30/4/2026,18,Abril,COVEL558,Checklist T2,NO LE FUNCIONA LA CERRADURA DE ENTRADA DEL LADO DEL CONDUCTOR La CAMARA INTERNA DEL CARRO ESTA DESPRENDIDA..,PUERTAS,Cerrado,1,5/3/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLCM500,Checklist T2,Ojo con la defensa trasera,GOLPES Y RAYONES,Cerrado,3,3/16/2026,2.00,28,100%,80%,50%,93%,,,
Punto Corona,Galapa,14/3/2026,11,Marzo,COXMB964,Checklist T2,Retrovisores no se sostienen hay que estar acomodando los no tiene llanta de repuesto de vescen cuando los cambios de velocidad los revota,LLANTAS,Cerrado,3,3/17/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLJV116,Checklist T2,No tiene cono ni llanta de repuesto,LLANTAS,Cerrado,3,3/15/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COVCM617,Checklist T2,Panorámico fisurado lamparas partidas sin tapa de combustible frenos largos defensa toda partida ruido en la dirección,ESPEJOS Y VIDRIOS,Cerrado,1,3/17/2026,3.00,-2,0%,80%,50%,0%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COLJS618,Checklist T2,Golpes y rayones traseros y delanteros,GOLPES Y RAYONES,Cerrado,3,3/16/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,14/3/2026,11,Marzo,COUYY192,Checklist T2,El carro no está acto para manejar se desliza el cloche,EMBRAGUE,Cerrado,2,3/15/2026,1.00,14,100%,80%,50%,93%,,,
Surticerveza Pacheco SAS,Galapa,16/3/2026,12,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/18/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COVEL186,Checklist T2,Fuga de aire.bota la Reversa,OTRA,Cerrado,0,3/19/2026,,,,80%,,,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COLCM505,Checklist T2,Hacer mantenimiento de las defensa trasera y delantera,GOLPES Y RAYONES,Cerrado,3,3/17/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COVEL587,Checklist T2,Llanta de repuesto en mal estado,LLANTAS,Cerrado,3,3/19/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COVEN060,Checklist T2,"Silla del auxiliar mal ubicada,carpa y retrovisores en mal Estado",CARPAS/ESTERAS,Cerrado,2,3/17/2026,1.00,14,100%,80%,50%,93%,,,
Punto Corona,Galapa,16/3/2026,12,Marzo,COXMB964,Checklist T2,Retrovisores flojosl No tiene llanta de repuesto No tiene cámara de reversa Ki de carretera solo extintor,LLANTAS,Cerrado,3,3/18/2026,2.00,28,100%,80%,50%,93%,,,
Punto Corona,Galapa,15/4/2026,16,Abril,COXMB964,Checklist T2,No suben lo vidrios,CABINA,Cerrado,2,4/17/2026,2.00,13,100%,80%,50%,87%,,,
Surticervezas Pacheco SAS,Galapa,16/3/2026,12,Marzo,COPSX841,Checklist T2,Escala pues derecho y izquierdo dañados,CARROCERÍA BOTELLERA,Cerrado,2,3/18/2026,2.00,13,100%,80%,50%,87%,,,
Surticerveza Pacheco SAS,Galapa,16/3/2026,12,Marzo,COLCM096,Checklist T2,No tiene llanta de repuesto Luna derecha delantera no tiene,LLANTAS,Cerrado,3,3/19/2026,3.00,27,100%,80%,50%,90%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COKSP211,Checklist T2,Llantas del lado derecho trasera se len los alambres,LLANTAS,Cerrado,3,3/17/2026,1.00,29,100%,80%,50%,97%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COVEN972,Checklist T2,"Frenos largos, retrovisores dañado",ESPEJOS Y VIDRIOS,Cerrado,1,3/18/2026,2.00,-1,0%,80%,50%,0%,,,
Logisticos,Galapa,16/3/2026,12,Marzo,COVEL942,Checklist T2,Estribo del lado derecho está en mal estado todo partido revisar,CARROCERÍA BOTELLERA,Cerrado,2,3/18/2026,2.00,13,100%,80%,50%,87%,,,
Punto Corona,Galapa,16/3/2026,12,Marzo,COXMB964,Checklist T2,Retrovisores flojosl No tiene llanta de repuesto Parabrisa partido No tiene cámara de reversa Kid dé carretera solo extintor,LLANTAS,Cerrado,3,3/17/2026,1.00,29,100%,80%,50%,97%,,,
Surticerveza Pacheco SAS,Galapa,17/3/2026,12,Marzo,COPSX403,Checklist T2,Peldaños traseros dañados y cauchos afuera del riel y carpa rota,CARPAS/ESTERAS,Cerrado,2,3/19/2026,2.00,13,100%,80%,50%,87%,,,
Logisticos,Galapa,17/3/2026,12,Marzo,COVEL587,Checklist T2,Llanta de repuesto en mal estado,LLANTAS,Cerrado,3,3/19/2026,2.00,28,100%,80%,50%,93%,,,
Logisticos,Galapa,17/3/2026,12,Marzo,COVEL186,Checklist T2,Fuga de aire carpa derecha en mal estado,CARPAS/ESTERAS,Cerrado,2,3/19/2026,2.00,13,100%,80%,50%,87%,,,
Punto Corona,Galapa,15/4/2026,16,Abril,COXMB964,Checklist T2,No suben los vidrios,CABINA,Cerrado,2,4/16/2026,1.00,14,100%,80%,50%,93%,,,
